Customer ID,Recency,Frequency,Monetary,Total_Quantity,Total_Revenue,Invoice_Count,Unique_Products,Average_Order_Value,Churn,Churn_Prediction,Churn_Status
17242.0,92,3,1754.24,848,1754.24,3,27,584.7466666666667,0,0,Active
17243.0,5,44,11920.43,4704,11920.43,44,265,270.91886363636365,0,0,Active
17244.0,19,4,871.14,803,871.14,4,85,217.785,0,0,Active
17245.0,325,1,200.18,232,200.18,1,15,200.18,1,1,Churn Risk
17246.0,182,2,38.92,36,38.92,2,6,19.46,1,1,Churn Risk
17248.0,117,1,181.89,63,181.89,1,34,181.89,0,0,Active
17249.0,64,1,68.03,79,68.03,1,27,68.03,0,0,Active
17251.0,18,2,529.15,269,529.15,2,35,264.575,0,0,Active
17254.0,37,1,198.29,146,198.29,1,36,198.29,0,0,Active
17255.0,26,2,490.22,356,490.22,2,99,245.11,0,0,Active
17256.0,117,3,258.93,158,258.93,3,14,86.31,0,0,Active
17257.0,72,2,189.78,187,189.78,2,14,94.89,0,0,Active
17258.0,32,2,417.3,188,417.3,2,46,208.65,0,0,Active
17259.0,4,5,1239.11,712,1239.11,5,159,247.822,0,0,Active
17260.0,47,1,120.95,23,120.95,1,6,120.95,0,0,Active
17261.0,145,1,221.59,95,221.59,1,43,221.59,0,0,Active
17262.0,2,7,1504.26,342,1504.26,7,5,214.8942857142857,0,0,Active
17264.0,60,1,268.28,217,268.28,1,70,268.28,0,0,Active
17266.0,135,2,205.14,90,205.14,2,43,102.57,0,0,Active
17268.0,81,7,970.25,551,970.25,7,23,138.60714285714286,0,0,Active
17269.0,21,1,491.81,314,491.81,1,110,491.81,0,0,Active
17270.0,105,2,601.45,420,601.45,2,45,300.725,0,0,Active
17271.0,372,1,204.3,113,204.3,1,46,204.3,1,1,Churn Risk
17273.0,60,1,141.12,133,141.12,1,12,141.12,0,0,Active
17274.0,31,1,465.4,194,465.4,1,52,465.4,0,0,Active
17275.0,19,1,114.1,71,114.1,1,23,114.1,0,0,Active
17276.0,38,1,502.49,187,502.49,1,50,502.49,0,0,Active
17278.0,201,1,25.2,16,25.2,1,2,25.2,1,1,Churn Risk
17280.0,74,1,118.86,74,118.86,1,6,118.86,0,0,Active
17281.0,10,6,797.85,295,797.85,6,2,132.975,0,0,Active
17282.0,92,2,623.08,466,623.08,2,107,311.54,0,0,Active
17283.0,14,1,188.46,179,188.46,1,15,188.46,0,0,Active
17284.0,25,2,1140.58,707,1140.58,2,80,570.29,0,0,Active
17285.0,264,2,407.94,134,407.94,2,41,203.97,1,1,Churn Risk
17286.0,36,2,237.81,251,237.81,2,46,118.905,0,0,Active
17287.0,3,16,3000.5,1507,3000.5,16,233,187.53125,0,0,Active
17288.0,26,4,1050.8,498,1050.8,4,129,262.7,0,0,Active
17289.0,12,6,1110.78,724,1110.78,6,130,185.13,0,0,Active
17290.0,17,6,974.95,742,974.95,6,96,162.49166666666667,0,0,Active
17292.0,108,2,271.75,131,271.75,2,14,135.875,0,0,Active
17293.0,30,8,1896.57,1093,1896.57,8,84,237.07125,0,0,Active
17294.0,305,2,467.79,297,467.79,2,17,233.895,1,1,Churn Risk
17296.0,366,1,338.13,216,338.13,1,32,338.13,1,1,Churn Risk
17298.0,10,3,455.84,465,455.84,3,38,151.94666666666666,0,0,Active
17299.0,75,2,336.62,251,336.62,2,52,168.31,0,0,Active
17300.0,26,2,393.64,467,393.64,2,37,196.82,0,0,Active
17301.0,260,1,131.15,79,131.15,1,52,131.15,1,1,Churn Risk
17304.0,170,1,111.5,73,111.5,1,5,111.5,0,0,Active
17305.0,284,1,2135.46,1006,2135.46,1,9,2135.46,1,1,Churn Risk
17306.0,29,2,1151.04,2256,1151.04,2,5,575.52,0,0,Active
17307.0,31,11,3999.89,3667,3999.89,11,22,363.6263636363637,0,0,Active
17308.0,29,2,4511.76,5148,4511.76,2,5,2255.88,0,0,Active
17309.0,17,2,237.64,140,237.64,2,22,118.82,0,0,Active
17310.0,23,2,1025.1,402,1025.1,2,1,512.55,0,0,Active
17311.0,28,4,2181.71,1750,2181.71,4,71,545.4275,0,0,Active
17314.0,29,9,2376.51,1767,2376.51,9,92,264.0566666666667,0,0,Active
17315.0,11,5,3318.35,1225,3318.35,5,196,663.67,0,0,Active
17316.0,56,1,124.45,44,124.45,1,35,124.45,0,0,Active
17318.0,361,1,157.32999999999998,59,157.32999999999998,1,17,157.32999999999998,1,1,Churn Risk
17319.0,305,1,29.1,14,29.1,1,3,29.1,1,1,Churn Risk
17320.0,4,4,1695.15,758,1695.15,4,59,423.7875,0,0,Active
17321.0,30,4,1008.05,426,1008.05,4,159,252.0125,0,0,Active
17322.0,12,5,922.59,631,922.59,5,115,184.518,0,0,Active
17323.0,43,5,644.52,666,644.52,5,91,128.904,0,0,Active
17324.0,2,9,1311.64,693,1311.64,9,85,145.73777777777778,0,0,Active
17325.0,46,2,512.77,405,512.77,2,33,256.385,0,0,Active
17326.0,44,2,312.35,136,312.35,2,82,156.175,0,0,Active
17327.0,45,2,152.35,59,152.35,2,3,76.175,0,0,Active
17328.0,309,1,104.7,86,104.7,1,6,104.7,1,1,Churn Risk
17329.0,367,3,475.42,288,475.42,3,63,158.47333333333333,1,1,Churn Risk
17330.0,180,2,59.900000000000006,2,59.900000000000006,2,2,29.950000000000003,0,0,Active
17332.0,164,5,838.27,794,838.27,5,82,167.654,0,0,Active
17334.0,42,1,328.13,251,328.13,1,20,328.13,0,0,Active
17335.0,19,2,497.04,210,497.04,2,34,248.52,0,0,Active
17336.0,108,1,81.12,48,81.12,1,1,81.12,0,0,Active
17338.0,11,9,5395.79,2721,5395.79,9,351,599.5322222222222,0,0,Active
17339.0,1,2,119.0,36,119.0,2,5,59.5,0,0,Active
17340.0,2,8,9935.93,5195,9935.93,8,213,1241.99125,0,0,Active
17341.0,2,3,1006.53,634,1006.53,3,180,335.51,0,0,Active
17342.0,15,4,1227.54,521,1227.54,4,31,306.885,0,0,Active
17343.0,12,5,1066.3,398,1066.3,5,49,213.26,0,0,Active
17344.0,364,1,299.74,135,299.74,1,36,299.74,1,1,Churn Risk
17345.0,11,6,1066.94,1667,1066.94,6,110,177.82333333333335,0,0,Active
17346.0,9,12,2509.84,1906,2509.84,12,293,209.1533333333333,0,0,Active
17348.0,73,4,1285.69,1368,1285.69,4,185,321.4225,0,0,Active
17349.0,16,4,674.16,670,674.16,4,66,168.54,0,0,Active
17350.0,30,3,612.381,408,612.381,3,65,204.127,0,0,Active
17351.0,63,9,1401.08,270,1401.08,9,29,155.67555555555555,0,0,Active
17352.0,332,1,36.25,15,36.25,1,5,36.25,1,1,Churn Risk
17353.0,127,2,1502.0,968,1502.0,2,6,751.0,0,0,Active
17354.0,64,3,1740.9,1525,1740.9,3,73,580.3,0,0,Active
17355.0,22,1,273.31,249,273.31,1,28,273.31,0,0,Active
17356.0,190,4,768.25,759,768.25,4,62,192.0625,1,1,Churn Risk
17358.0,12,3,500.2,240,500.2,3,84,166.73333333333332,0,0,Active
17359.0,284,1,156.6,76,156.6,1,23,156.6,1,1,Churn Risk
17360.0,21,3,632.27,296,632.27,3,90,210.75666666666663,0,0,Active
17361.0,312,2,383.59,223,383.59,2,26,191.795,1,1,Churn Risk
17362.0,36,5,711.8100000000001,358,711.8100000000001,5,84,142.36200000000002,0,0,Active
17363.0,31,3,920.46,499,920.46,3,34,306.82,0,0,Active
17364.0,12,17,7510.24,4772,7510.24,17,308,441.7788235294117,0,0,Active
17365.0,22,7,3417.13,3266,3417.13,7,236,488.1614285714286,0,0,Active
17366.0,68,2,1077.24,504,1077.24,2,120,538.62,0,0,Active
17368.0,11,6,879.42,942,879.42,6,110,146.57,0,0,Active
17369.0,91,1,979.2,1152,979.2,1,1,979.2,0,0,Active
17371.0,259,3,236.97,130,236.97,3,55,78.99,1,1,Churn Risk
17372.0,17,20,3010.13,1116,3010.13,20,261,150.50650000000002,0,0,Active
17373.0,54,3,520.58,330,520.58,3,31,173.52666666666667,0,0,Active
17374.0,31,1,231.34,70,231.34,1,14,231.34,0,0,Active
17375.0,67,1,260.45,113,260.45,1,17,260.45,0,0,Active
17376.0,40,2,250.44,158,250.44,2,27,125.22,0,0,Active
17377.0,1,60,14174.25,5486,14174.25,60,415,236.2375,0,0,Active
17378.0,10,1,10.95,1,10.95,1,1,10.95,0,0,Active
17380.0,70,3,645.0,252,645.0,3,5,215.0,0,0,Active
17381.0,4,12,19726.76,20118,19726.76,12,30,1643.8966666666663,0,0,Active
17382.0,71,7,836.88,432,836.88,7,14,119.55428571428573,0,0,Active
17383.0,89,1,110.7,12,110.7,1,2,110.7,0,0,Active
17384.0,103,1,171.15,33,171.15,1,5,171.15,0,0,Active
17386.0,21,1,126.35,53,126.35,1,10,126.35,0,0,Active
17388.0,56,7,1415.81,1487,1415.81,7,29,202.25857142857143,0,0,Active
17389.0,10,27,25381.65,10268,25381.65,27,40,940.0611111111112,0,0,Active
17390.0,56,1,149.3,49,149.3,1,12,149.3,0,0,Active
17392.0,86,1,168.65,173,168.65,1,14,168.65,0,0,Active
17393.0,46,2,381.15,238,381.15,2,45,190.575,0,0,Active
17395.0,144,1,97.5,66,97.5,1,3,97.5,0,0,Active
17396.0,7,7,1476.3,414,1476.3,7,11,210.9,0,0,Active
17397.0,52,1,516.87,441,516.87,1,44,516.87,0,0,Active
17400.0,217,3,2525.44,1097,2525.44,3,209,841.8133333333334,1,1,Churn Risk
17401.0,177,1,114.85,34,114.85,1,11,114.85,0,0,Active
17402.0,5,12,2461.68,869,2461.68,12,99,205.14,0,0,Active
17403.0,86,1,118.95,77,118.95,1,13,118.95,0,0,Active
17404.0,45,8,15874.3,17931,15874.3,8,53,1984.2875,0,0,Active
17406.0,2,11,2704.63,1337,2704.63,11,88,245.87545454545452,0,0,Active
17407.0,47,1,552.9,426,552.9,1,23,552.9,0,0,Active
17408.0,136,2,283.44,160,283.44,2,6,141.72,0,0,Active
17409.0,57,8,7021.66,3984,7021.66,8,40,877.7075,0,0,Active
17411.0,22,2,646.44,302,646.44,2,32,323.22,0,0,Active
17412.0,8,10,3159.46,1866,3159.46,10,132,315.946,0,0,Active
17413.0,40,2,560.14,302,560.14,2,10,280.07,0,0,Active
17414.0,59,4,1471.52,4156,1471.52,4,6,367.88,0,0,Active
17416.0,29,15,10405.03,4467,10405.03,15,224,693.6686666666667,0,0,Active
17417.0,184,1,164.18,76,164.18,1,16,164.18,1,1,Churn Risk
17418.0,23,1,206.6,232,206.6,1,12,206.6,0,0,Active
17419.0,3,8,2273.95,1211,2273.95,8,81,284.24375,0,0,Active
17420.0,9,4,485.6,234,485.6,4,24,121.4,0,0,Active
17421.0,22,3,1059.41,807,1059.41,3,46,353.1366666666667,0,0,Active
17422.0,17,5,1615.39,1285,1615.39,5,75,323.07800000000003,0,0,Active
17423.0,29,1,420.54,331,420.54,1,17,420.54,0,0,Active
17426.0,88,7,3040.51,2093,3040.51,7,118,434.35857142857145,0,0,Active
17428.0,4,18,14562.91,8030,14562.91,18,266,809.0505555555555,0,0,Active
17429.0,32,2,832.54,662,832.54,2,53,416.27,0,0,Active
17430.0,1,3,469.41,325,469.41,3,24,156.47,0,0,Active
17432.0,21,7,1363.23,801,1363.23,7,174,194.74714285714285,0,0,Active
17433.0,21,1,266.8,120,266.8,1,39,266.8,0,0,Active
17435.0,47,1,331.35,195,331.35,1,15,331.35,0,0,Active
17436.0,44,3,317.76,88,317.76,3,4,105.92,0,0,Active
17437.0,165,1,369.68,283,369.68,1,52,369.68,0,0,Active
17438.0,80,4,1034.32,450,1034.32,4,39,258.58,0,0,Active
17439.0,291,1,325.74,370,325.74,1,8,325.74,1,1,Churn Risk
17440.0,185,1,137.16,36,137.16,1,1,137.16,1,1,Churn Risk
17441.0,368,1,293.35,245,293.35,1,21,293.35,1,1,Churn Risk
17442.0,17,9,2371.74,1638,2371.74,9,113,263.5266666666667,0,0,Active
17448.0,133,46,14523.67,11534,14523.67,46,569,315.7319565217391,0,0,Active
17449.0,23,6,2348.94,1362,2348.94,6,182,391.49,0,0,Active
17450.0,3,7,52422.3,14727,52422.3,7,80,7488.900000000001,0,0,Active
17454.0,98,6,1030.41,484,1030.41,6,51,171.735,0,0,Active
17456.0,1,2,975.56,508,975.56,2,59,487.78,0,0,Active
17457.0,15,9,4247.11,1869,4247.11,9,20,471.9011111111111,0,0,Active
17458.0,17,1,213.08,112,213.08,1,32,213.08,0,0,Active
17460.0,8,12,1605.84,744,1605.84,12,83,133.82000000000002,0,0,Active
17463.0,196,2,659.4,394,659.4,2,98,329.7,1,1,Churn Risk
17464.0,158,2,617.1800000000001,388,617.1800000000001,2,28,308.59000000000003,0,0,Active
17465.0,61,7,2542.79,1477,2542.79,7,103,363.2557142857143,0,0,Active
17467.0,31,1,102.6,20,102.6,1,4,102.6,0,0,Active
17468.0,11,1,57.8,68,57.8,1,3,57.8,0,0,Active
17469.0,36,12,3180.28,1517,3180.28,12,126,265.02333333333337,0,0,Active
17470.0,3,7,1679.8,1168,1679.8,7,62,239.97142857142856,0,0,Active
17471.0,110,1,321.65000000000003,153,321.65000000000003,1,19,321.65000000000003,0,0,Active
17472.0,264,1,224.81,96,224.81,1,48,224.81,1,1,Churn Risk
17473.0,44,2,607.0,270,607.0,2,33,303.5,0,0,Active
17474.0,235,1,1047.0,200,1047.0,1,6,1047.0,1,1,Churn Risk
17476.0,31,2,489.86,224,489.86,2,29,244.93,0,0,Active
17477.0,248,2,1144.3,225,1144.3,2,44,572.15,1,1,Churn Risk
17478.0,44,2,1272.8000000000002,516,1272.8000000000002,2,40,636.4000000000001,0,0,Active
17479.0,268,1,389.2600000000001,266,389.2600000000001,1,18,389.2600000000001,1,1,Churn Risk
17480.0,80,1,370.41,243,370.41,1,24,370.41,0,0,Active
17482.0,123,2,775.64,240,775.64,2,50,387.82,0,0,Active
17483.0,50,1,177.69,74,177.69,1,7,177.69,0,0,Active
17484.0,212,2,209.57,339,209.57,2,14,104.785,1,1,Churn Risk
17487.0,364,1,160.55,37,160.55,1,8,160.55,1,1,Churn Risk
17488.0,277,1,336.5,136,336.5,1,18,336.5,1,1,Churn Risk
17490.0,24,2,658.1800000000001,397,658.1800000000001,2,37,329.09000000000003,0,0,Active
17491.0,3,8,2422.2,1617,2422.2,8,52,302.775,0,0,Active
17492.0,114,2,747.85,295,747.85,2,23,373.925,0,0,Active
17493.0,21,1,100.91,62,100.91,1,8,100.91,0,0,Active
17494.0,137,1,54.7,26,54.7,1,3,54.7,0,0,Active
17495.0,26,1,309.16,138,309.16,1,21,309.16,0,0,Active
17496.0,199,3,1141.84,596,1141.84,3,49,380.6133333333333,1,1,Churn Risk
17497.0,26,2,287.25,59,287.25,2,7,143.625,0,0,Active
17499.0,197,1,718.51,375,718.51,1,31,718.51,1,1,Churn Risk
17504.0,16,9,6493.14,3756,6493.14,9,160,721.46,0,0,Active
17505.0,186,3,1289.64,686,1289.64,3,47,429.88000000000005,1,1,Churn Risk
17508.0,17,7,4191.92,2602,4191.92,7,180,598.8457142857143,0,0,Active
17510.0,56,1,206.08,208,206.08,1,15,206.08,0,0,Active
17511.0,3,31,84541.17,55107,84541.17,31,423,2727.1345161290324,0,0,Active
17512.0,88,8,2542.83,2681,2542.83,8,64,317.85375,0,0,Active
17513.0,44,2,645.6,186,645.6,2,12,322.8,0,0,Active
17514.0,305,1,313.35,149,313.35,1,41,313.35,1,1,Churn Risk
17515.0,30,5,963.49,284,963.49,5,76,192.698,0,0,Active
17516.0,14,1,182.62,108,182.62,1,55,182.62,0,0,Active
17518.0,61,2,329.42,267,329.42,2,71,164.71,0,0,Active
17519.0,4,10,3265.4500000000003,2178,3265.4500000000003,10,112,326.545,0,0,Active
17521.0,30,2,554.85,287,554.85,2,29,277.425,0,0,Active
17524.0,74,2,394.14,272,394.14,2,34,197.07,0,0,Active
17525.0,33,2,739.2,256,739.2,2,13,369.6,0,0,Active
17526.0,1,9,2970.14,1172,2970.14,9,60,330.0155555555555,0,0,Active
17529.0,246,2,1240.25,790,1240.25,2,78,620.125,1,1,Churn Risk
17530.0,1,3,725.21,421,725.21,3,130,241.73666666666668,0,0,Active
17531.0,163,2,970.12,336,970.12,2,43,485.06,0,0,Active
17532.0,21,1,65.34,30,65.34,1,4,65.34,0,0,Active
17533.0,70,1,34.8,24,34.8,1,1,34.8,0,0,Active
17534.0,87,4,1445.47,757,1445.47,4,69,361.3675,0,0,Active
17536.0,56,2,288.33,195,288.33,2,13,144.165,0,0,Active
17539.0,253,4,1176.84,708,1176.84,4,132,294.21,1,1,Churn Risk
17540.0,19,4,1011.7,394,1011.7,4,28,252.925,0,0,Active
17541.0,145,1,119.86,44,119.86,1,31,119.86,0,0,Active
17542.0,277,2,170.1,189,170.1,2,34,85.05,1,1,Churn Risk
17543.0,185,1,120.05,62,120.05,1,13,120.05,1,1,Churn Risk
17544.0,26,3,944.82,410,944.82,3,80,314.94,0,0,Active
17545.0,26,3,767.54,345,767.54,3,112,255.84666666666664,0,0,Active
17547.0,11,2,727.85,223,727.85,2,22,363.925,0,0,Active
17548.0,14,3,627.96,436,627.96,3,17,209.32,0,0,Active
17550.0,33,6,2239.48,882,2239.48,6,218,373.2466666666666,0,0,Active
17552.0,8,10,2154.88,1376,2154.88,10,64,215.488,0,0,Active
17553.0,108,3,2270.0,1240,2270.0,3,2,756.6666666666666,0,0,Active
17555.0,61,3,565.43,391,565.43,3,137,188.47666666666663,0,0,Active
17556.0,15,1,142.77,83,142.77,1,8,142.77,0,0,Active
17557.0,368,1,34.0,4,34.0,1,1,34.0,1,1,Churn Risk
17558.0,29,1,259.17,54,259.17,1,28,259.17,0,0,Active
17559.0,148,1,167.62,270,167.62,1,12,167.62,0,0,Active
17560.0,31,4,1040.85,953,1040.85,4,21,260.2125,0,0,Active
17561.0,26,3,537.9,237,537.9,3,129,179.29999999999998,0,0,Active
17563.0,214,2,392.38,256,392.38,2,27,196.19,1,1,Churn Risk
17565.0,222,1,131.83,67,131.83,1,30,131.83,1,1,Churn Risk
17567.0,8,2,1024.55,520,1024.55,2,57,512.275,0,0,Active
17568.0,269,1,374.45,275,374.45,1,61,374.45,1,1,Churn Risk
17570.0,17,1,100.0,1,100.0,1,1,100.0,0,0,Active
17571.0,178,1,205.24,115,205.24,1,53,205.24,0,0,Active
17572.0,9,7,496.2600000000001,256,496.2600000000001,7,13,70.89428571428572,0,0,Active
17575.0,303,1,171.7,72,171.7,1,5,171.7,1,1,Churn Risk
17576.0,1,23,5266.77,2673,5266.77,23,234,228.99,0,0,Active
17577.0,281,2,348.75,179,348.75,2,20,174.375,1,1,Churn Risk
17578.0,110,6,903.87,391,903.87,6,52,150.645,0,0,Active
17579.0,214,1,304.38,117,304.38,1,43,304.38,1,1,Churn Risk
17580.0,12,2,325.3,135,325.3,2,39,162.65,0,0,Active
17581.0,8,20,7712.71,4045,7712.71,20,248,385.6355,0,0,Active
17582.0,82,4,1271.68,480,1271.68,4,78,317.92,0,0,Active
17583.0,196,1,135.95,55,135.95,1,7,135.95,1,1,Churn Risk
17584.0,103,4,4067.12,2006,4067.12,4,73,1016.78,0,0,Active
17585.0,81,3,948.03,860,948.03,3,147,316.01,0,0,Active
17586.0,255,1,167.4,68,167.4,1,8,167.4,1,1,Churn Risk
17587.0,264,1,176.71,67,176.71,1,42,176.71,1,1,Churn Risk
17588.0,32,4,1699.35,703,1699.35,4,29,424.8375,0,0,Active
17589.0,21,14,11433.77,7073,11433.77,14,526,816.6978571428572,0,0,Active
17591.0,3,2,519.95,152,519.95,2,79,259.975,0,0,Active
17592.0,374,1,148.3,38,148.3,1,13,148.3,1,1,Churn Risk
17593.0,45,6,4168.46,2506,4168.46,6,146,694.7433333333333,0,0,Active
17594.0,85,2,1504.7,818,1504.7,2,46,752.35,0,0,Active
17596.0,4,7,2075.74,3163,2075.74,7,184,296.5342857142858,0,0,Active
17597.0,54,4,1439.72,1039,1439.72,4,62,359.93,0,0,Active
17598.0,17,1,409.98,126,409.98,1,10,409.98,0,0,Active
17599.0,113,1,52.05,11,52.05,1,3,52.05,0,0,Active
17601.0,16,1,297.07,192,297.07,1,60,297.07,0,0,Active
17602.0,108,8,2300.01,1764,2300.01,8,210,287.50125,0,0,Active
17603.0,253,3,1393.66,564,1393.66,3,93,464.5533333333333,1,1,Churn Risk
17604.0,58,4,633.02,445,633.02,4,106,158.255,0,0,Active
17605.0,226,1,160.75,71,160.75,1,13,160.75,1,1,Churn Risk
17606.0,373,1,87.30000000000001,42,87.30000000000001,1,6,87.30000000000001,1,1,Churn Risk
17607.0,12,1,333.81,269,333.81,1,22,333.81,0,0,Active
17608.0,85,2,296.07,299,296.07,2,90,148.035,0,0,Active
17609.0,38,6,782.12,602,782.12,6,143,130.35333333333332,0,0,Active
17610.0,176,5,1511.94,893,1511.94,5,114,302.38800000000003,0,0,Active
17611.0,57,13,4376.41,2791,4376.41,13,403,336.6469230769231,0,0,Active
17612.0,15,12,3346.41,1713,3346.41,12,130,278.8675,0,0,Active
17615.0,23,3,392.2,238,392.2,3,35,130.73333333333332,0,0,Active
17616.0,3,2,489.6,192,489.6,2,1,244.8,0,0,Active
17617.0,194,1,385.19,249,385.19,1,18,385.19,1,1,Churn Risk
17618.0,19,8,3071.36,1479,3071.36,8,175,383.92,0,0,Active
17621.0,40,3,1795.22,596,1795.22,3,40,598.4066666666666,0,0,Active
17622.0,233,2,1130.21,379,1130.21,2,19,565.105,1,1,Churn Risk
17623.0,45,6,1838.72,534,1838.72,6,108,306.4533333333333,0,0,Active
17624.0,73,2,725.15,404,725.15,2,46,362.575,0,0,Active
17625.0,82,4,3958.5,2325,3958.5,4,304,989.625,0,0,Active
17626.0,238,1,254.0,202,254.0,1,18,254.0,1,1,Churn Risk
17627.0,114,1,296.36,676,296.36,1,10,296.36,0,0,Active
17629.0,24,2,641.4,274,641.4,2,29,320.7,0,0,Active
17631.0,10,4,470.16,257,470.16,4,28,117.54,0,0,Active
17633.0,15,3,732.55,255,732.55,3,29,244.1833333333333,0,0,Active
17635.0,60,3,1265.58,770,1265.58,3,60,421.86,0,0,Active
17638.0,283,2,842.4000000000001,432,842.4000000000001,2,2,421.2000000000001,1,1,Churn Risk
17639.0,23,5,506.67,527,506.67,5,54,101.334,0,0,Active
17640.0,15,5,2547.28,1442,2547.28,5,47,509.456,0,0,Active
17642.0,65,3,1112.2,1001,1112.2,3,58,370.73333333333335,0,0,Active
17643.0,9,2,439.7,226,439.7,2,30,219.85,0,0,Active
17644.0,30,9,3132.96,1676,3132.96,9,89,348.1066666666667,0,0,Active
17646.0,1,10,3141.4,1095,3141.4,10,101,314.14,0,0,Active
17647.0,305,2,198.6,52,198.6,2,5,99.3,1,1,Churn Risk
17648.0,21,1,418.87,467,418.87,1,34,418.87,0,0,Active
17649.0,105,2,710.4,324,710.4,2,45,355.2,0,0,Active
17651.0,134,6,1758.52,974,1758.52,6,84,293.08666666666664,0,0,Active
17655.0,2,3,1013.54,426,1013.54,3,26,337.84666666666664,0,0,Active
17657.0,66,1,126.0,60,126.0,1,7,126.0,0,0,Active
17659.0,8,3,835.33,291,835.33,3,37,278.4433333333333,0,0,Active
17660.0,373,1,163.47,138,163.47,1,42,163.47,1,1,Churn Risk
17662.0,297,2,412.92,184,412.92,2,14,206.46,1,1,Churn Risk
17663.0,53,10,3372.92,1500,3372.92,10,112,337.29200000000003,0,0,Active
17664.0,110,2,561.59,454,561.59,2,31,280.795,0,0,Active
17665.0,129,1,563.1,690,563.1,1,19,563.1,0,0,Active
17666.0,113,3,1319.64,956,1319.64,3,17,439.88,0,0,Active
17667.0,71,4,1895.19,1159,1895.19,4,83,473.7975,0,0,Active
17669.0,98,3,2735.63,1589,2735.63,3,56,911.8766666666668,0,0,Active
17671.0,1,2,830.63,405,830.63,2,33,415.315,0,0,Active
17672.0,53,5,2600.46,1068,2600.46,5,93,520.092,0,0,Active
17673.0,11,7,2578.91,1822,2578.91,7,151,368.4157142857143,0,0,Active
17674.0,4,1,300.66,349,300.66,1,11,300.66,0,0,Active
17675.0,3,40,17885.32,8056,17885.32,40,174,447.133,0,0,Active
17676.0,2,5,1378.16,1000,1378.16,5,57,275.632,0,0,Active
17677.0,2,28,20329.68,12161,20329.68,28,238,726.0600000000001,0,0,Active
17678.0,239,1,301.65,161,301.65,1,12,301.65,1,1,Churn Risk
17679.0,157,5,1585.5,1026,1585.5,5,41,317.1,0,0,Active
17680.0,19,2,313.05,59,313.05,2,9,156.525,0,0,Active
17681.0,233,5,731.2,450,731.2,5,12,146.24,1,1,Churn Risk
17682.0,4,6,1982.45,1124,1982.45,6,61,330.40833333333336,0,0,Active
17683.0,21,3,819.01,781,819.01,3,41,273.00333333333333,0,0,Active
17685.0,8,6,2751.64,1898,2751.64,6,58,458.6066666666666,0,0,Active
17686.0,59,2,2557.35,1105,2557.35,2,127,1278.675,0,0,Active
17687.0,56,1,432.68,210,432.68,1,26,432.68,0,0,Active
17688.0,29,1,304.2,114,304.2,1,19,304.2,0,0,Active
17689.0,24,2,317.08,300,317.08,2,17,158.54,0,0,Active
17690.0,2,8,2685.2,1352,2685.2,8,99,335.65,0,0,Active
17691.0,4,3,489.65,239,489.65,3,31,163.21666666666667,0,0,Active
17692.0,32,8,2234.86,1666,2234.86,8,67,279.3575,0,0,Active
17694.0,147,2,1412.85,1309,1412.85,2,45,706.425,0,0,Active
17695.0,30,3,980.7,1030,980.7,3,20,326.9,0,0,Active
17696.0,18,19,5393.88,4135,5393.88,19,155,283.8884210526316,0,0,Active
17699.0,112,2,442.0,208,442.0,2,17,221.0,0,0,Active
17700.0,17,10,4145.33,2203,4145.33,10,173,414.533,0,0,Active
17702.0,19,2,1319.67,800,1319.67,2,69,659.835,0,0,Active
17703.0,54,1,296.1,307,296.1,1,23,296.1,0,0,Active
17705.0,91,2,260.38,338,260.38,2,16,130.19,0,0,Active
17706.0,2,17,10245.49,4150,10245.49,17,274,602.6758823529411,0,0,Active
17707.0,12,6,456.9,402,456.9,6,9,76.14999999999999,0,0,Active
17708.0,38,2,620.85,297,620.85,2,37,310.425,0,0,Active
17709.0,106,4,533.5600000000001,278,533.5600000000001,4,31,133.39,0,0,Active
17710.0,59,1,293.5,158,293.5,1,20,293.5,0,0,Active
17713.0,18,4,1198.09,989,1198.09,4,55,299.5225,0,0,Active
17714.0,60,4,1257.18,516,1257.18,4,60,314.295,0,0,Active
17715.0,228,1,163.2,192,163.2,1,1,163.2,1,1,Churn Risk
17716.0,32,13,10300.98,5747,10300.98,13,208,792.3830769230769,0,0,Active
17717.0,57,1,376.92,344,376.92,1,26,376.92,0,0,Active
17718.0,280,1,299.83,191,299.83,1,17,299.83,1,1,Churn Risk
17720.0,3,7,1572.97,1037,1572.97,7,62,224.71,0,0,Active
17721.0,295,1,307.21000000000004,107,307.21000000000004,1,11,307.21000000000004,1,1,Churn Risk
17722.0,2,2,2006.32,1342,2006.32,2,101,1003.16,0,0,Active
17723.0,11,1,102.0,120,102.0,1,2,102.0,0,0,Active
17726.0,31,7,1092.06,444,1092.06,7,52,156.00857142857143,0,0,Active
17728.0,40,2,1362.75,677,1362.75,2,79,681.375,0,0,Active
17729.0,232,1,438.65,247,438.65,1,23,438.65,1,1,Churn Risk
17730.0,18,7,2475.32,1724,2475.32,7,75,353.6171428571429,0,0,Active
17731.0,257,2,468.88,214,468.88,2,30,234.44,1,1,Churn Risk
17732.0,8,8,2166.42,1058,2166.42,8,90,270.8025,0,0,Active
17734.0,161,3,741.69,319,741.69,3,40,247.23,0,0,Active
17735.0,3,8,4134.91,2462,4134.91,8,139,516.86375,0,0,Active
17738.0,31,9,2304.51,1747,2304.51,9,103,256.0566666666667,0,0,Active
17739.0,10,11,4939.24,1474,4939.24,11,44,449.02181818181816,0,0,Active
